Geno,Block,Loc,Year,Height
GW-9836,2,CA,2010,NA
GW-9836,3,CA,2010,NA
GW-9836,3,CA,2010,NA
GW-9836,3,CA,2010,NA
GW-9837,1,CA,2010,NA
GW-9837,1,CA,2010,NA
GW-9837,1,CA,2010,208
GW-9837,1,CA,2010,NA
GW-9837,2,CA,2010,NA
GW-9837,2,CA,2010,220
GW-9837,3,CA,2010,NA
GW-9838,1,CA,2010,NA
GW-9838,1,CA,2010,NA
GW-9838,1,CA,2010,NA
GW-9838,2,CA,2010,NA
GW-9838,2,CA,2010,215
GW-9838,3,CA,2010,NA
GW-9838,3,CA,2010,285
GW-9839,1,CA,2010,NA
GW-9839,1,CA,2010,NA
GW-9839,1,CA,2010,NA
GW-9839,2,CA,2010,NA
GW-9839,3,CA,2010,NA
GW-9839,3,CA,2010,173
GW-9839,3,CA,2010,NA
GW-9840,1,CA,2010,NA
GW-9840,1,CA,2010,NA
GW-9840,1,CA,2010,NA
GW-9840,2,CA,2010,164
GW-9840,2,CA,2010,NA
GW-9840,3,CA,2010,NA
GW-9840,3,CA,2010,227
GW-9841,1,CA,2010,232
GW-9841,1,CA,2010,NA
GW-9841,2,CA,2010,NA
GW-9841,2,CA,2010,NA
GW-9841,2,CA,2010,156
GW-9841,3,CA,2010,NA
GW-9841,3,CA,2010,187
GW-9842,1,CA,2010,NA
GW-9842,1,CA,2010,166
GW-9842,2,CA,2010,NA
GW-9842,2,CA,2010,NA
GW-9842,3,CA,2010,66
GW-9843,1,CA,2010,NA
GW-9843,1,CA,2010,89
GW-9843,2,CA,2010,NA
GW-9843,2,CA,2010,NA
GW-9843,3,CA,2010,118
GW-9844,1,CA,2010,NA
GW-9844,1,CA,2010,134
GW-9844,1,CA,2010,NA
GW-9844,2,CA,2010,NA
GW-9844,2,CA,2010,NA
GW-9844,3,CA,2010,NA
GW-9844,3,CA,2010,186
GW-9844,3,CA,2010,NA
GW-9845,1,CA,2010,NA
GW-9845,1,CA,2010,NA
GW-9845,2,CA,2010,192
GW-9845,3,CA,2010,287
GW-9847,1,CA,2010,NA
GW-9847,1,CA,2010,NA
GW-9847,1,CA,2010,NA
GW-9847,2,CA,2010,NA
GW-9847,2,CA,2010,175
GW-9847,3,CA,2010,NA
GW-9848,1,CA,2010,145
GW-9848,1,CA,2010,NA
GW-9848,2,CA,2010,NA
GW-9848,2,CA,2010,178
GW-9848,2,CA,2010,NA
GW-9848,3,CA,2010,NA
GW-9848,3,CA,2010,232
GW-9849,1,CA,2010,NA
GW-9849,1,CA,2010,95
GW-9849,2,CA,2010,NA
GW-9849,2,CA,2010,NA
GW-9849,3,CA,2010,NA
GW-9850,1,CA,2010,105
GW-9850,2,CA,2010,NA
GW-9850,2,CA,2010,198
GW-9850,3,CA,2010,NA
GW-9851,1,CA,2010,NA
GW-9851,1,CA,2010,136
GW-9851,1,CA,2010,NA
GW-9851,2,CA,2010,NA
GW-9851,3,CA,2010,NA
GW-9851,3,CA,2010,NA
GW-9852,1,CA,2010,NA
GW-9852,2,CA,2010,155
GW-9852,3,CA,2010,129
GW-9853,1,CA,2010,NA
GW-9853,2,CA,2010,158
GW-9853,3,CA,2010,NA
GW-9854,1,CA,2010,NA
GW-9854,1,CA,2010,NA
GW-9854,2,CA,2010,166
GW-9854,2,CA,2010,NA
GW-9854,3,CA,2010,NA
GW-9854,3,CA,2010,156
GW-9855,1,CA,2010,NA
GW-9855,1,CA,2010,192
GW-9855,2,CA,2010,186
GW-9855,3,CA,2010,262
GW-9856,1,CA,2010,NA
GW-9856,2,CA,2010,204
GW-9856,3,CA,2010,NA
GW-9857,1,CA,2010,NA
GW-9857,1,CA,2010,NA
GW-9857,2,CA,2010,138
GW-9857,2,CA,2010,NA
GW-9857,3,CA,2010,NA
GW-9858,1,CA,2010,115
GW-9858,1,CA,2010,NA
GW-9858,2,CA,2010,NA
GW-9858,2,CA,2010,225
GW-9858,2,CA,2010,NA
GW-9858,3,CA,2010,NA
GW-9858,3,CA,2010,222
GW-9860,1,CA,2010,NA
GW-9860,1,CA,2010,NA
GW-9860,2,CA,2010,194
GW-9860,3,CA,2010,151
GW-9861,1,CA,2010,155
GW-9861,1,CA,2010,NA
GW-9861,2,CA,2010,NA
GW-9861,2,CA,2010,NA
GW-9861,2,CA,2010,NA
GW-9861,3,CA,2010,NA
GW-9861,3,CA,2010,NA
GW-9861,3,CA,2010,NA
GW-9861,Replacement,CA,2010,144
GW-9862,1,CA,2010,NA
GW-9862,2,CA,2010,NA
GW-9862,2,CA,2010,148
GW-9862,2,CA,2010,NA
GW-9862,3,CA,2010,NA
GW-9862,3,CA,2010,180
GW-9862,3,CA,2010,NA
GW-9863,1,CA,2010,NA
GW-9863,1,CA,2010,130
GW-9863,2,CA,2010,311
GW-9863,2,CA,2010,NA
GW-9863,3,CA,2010,144
GW-9863,Replacement,CA,2010,NA
GW-9864,1,CA,2010,222
GW-9864,2,CA,2010,NA
GW-9864,2,CA,2010,NA
GW-9864,3,CA,2010,NA
GW-9864,3,CA,2010,245
GW-9864,3,CA,2010,NA
GW-9865,1,CA,2010,218
GW-9865,3,CA,2010,62
GW-9865,3,CA,2010,NA
GW-9866,1,CA,2010,212
GW-9866,2,CA,2010,NA
GW-9866,2,CA,2010,NA
GW-9866,3,CA,2010,149
GW-9867,1,CA,2010,115
GW-9867,1,CA,2010,NA
GW-9867,2,CA,2010,NA
GW-9867,2,CA,2010,215
GW-9867,3,CA,2010,68
GW-9867,3,CA,2010,NA
GW-9868,1,CA,2010,NA
GW-9868,1,CA,2010,NA
GW-9868,2,CA,2010,NA
GW-9868,2,CA,2010,NA
GW-9868,2,CA,2010,212
GW-9868,3,CA,2010,NA
GW-9868,3,CA,2010,NA
GW-9868,3,CA,2010,NA
GW-9869,1,CA,2010,165
GW-9869,2,CA,2010,NA
GW-9869,2,CA,2010,NA
GW-9869,3,CA,2010,97
GW-9869,3,CA,2010,NA
GW-9870,1,CA,2010,118
GW-9870,2,CA,2010,NA
GW-9870,3,CA,2010,209
GW-9871,1,CA,2010,NA
GW-9871,2,CA,2010,NA
GW-9871,2,CA,2010,269
GW-9871,3,CA,2010,NA
GW-9871,3,CA,2010,203
GW-9872,1,CA,2010,NA
GW-9872,1,CA,2010,NA
GW-9872,1,CA,2010,140
GW-9872,2,CA,2010,NA
GW-9872,2,CA,2010,NA
GW-9872,2,CA,2010,197
GW-9872,3,CA,2010,NA
GW-9872,3,CA,2010,NA
GW-9872,3,CA,2010,NA
GW-9872,3,CA,2010,NA
GW-9873,1,CA,2010,NA
GW-9873,2,CA,2010,NA
GW-9873,3,CA,2010,110
GW-9873,3,CA,2010,NA
GW-9873,3,CA,2010,NA
GW-9874,1,CA,2010,NA
GW-9874,1,CA,2010,240
GW-9874,2,CA,2010,NA
GW-9874,2,CA,2010,NA
GW-9874,3,CA,2010,NA
GW-9874,3,CA,2010,261
GW-9874,3,CA,2010,NA
GW-9876,1,CA,2010,NA
GW-9876,2,CA,2010,NA
GW-9876,2,CA,2010,203
GW-9876,3,CA,2010,NA
GW-9876,3,CA,2010,NA
GW-9876,3,CA,2010,184
GW-9876,3,CA,2010,NA
GW-9877,1,CA,2010,44
GW-9877,2,CA,2010,217
GW-9877,2,CA,2010,NA
GW-9877,3,CA,2010,NA
GW-9877,3,CA,2010,NA
GW-9877,3,CA,2010,NA
GW-9877,3,CA,2010,NA
GW-9878,1,CA,2010,135
GW-9878,1,CA,2010,NA
GW-9878,2,CA,2010,NA
GW-9878,2,CA,2010,NA
GW-9878,2,CA,2010,NA
GW-9878,2,CA,2010,199
GW-9878,3,CA,2010,132
GW-9879,1,CA,2010,NA
GW-9879,2,CA,2010,NA
GW-9879,2,CA,2010,NA
GW-9879,2,CA,2010,NA
GW-9879,3,CA,2010,NA
GW-9879,3,CA,2010,197
GW-9880,1,CA,2010,NA
GW-9880,2,CA,2010,136
GW-9880,3,CA,2010,253
GW-9880,3,CA,2010,NA
GW-9882,1,CA,2010,175
GW-9882,2,CA,2010,215
GW-9882,3,CA,2010,96
GW-9883,1,CA,2010,244
GW-9883,1,CA,2010,NA
GW-9883,2,CA,2010,NA
GW-9883,2,CA,2010,NA
GW-9883,2,CA,2010,NA
GW-9883,3,CA,2010,NA
GW-9883,3,CA,2010,NA
GW-9883,3,CA,2010,NA
GW-9884,1,CA,2010,NA
GW-9884,2,CA,2010,174
GW-9884,2,CA,2010,NA
GW-9884,3,CA,2010,NA
GW-9884,3,CA,2010,NA
GW-9885,1,CA,2010,222
GW-9885,2,CA,2010,NA
GW-9885,2,CA,2010,NA
GW-9885,3,CA,2010,302
GW-9886,1,CA,2010,154
GW-9886,1,CA,2010,NA
GW-9886,2,CA,2010,NA
GW-9886,2,CA,2010,230
GW-9886,2,CA,2010,NA
GW-9886,3,CA,2010,68
GW-9887,1,CA,2010,NA
GW-9887,2,CA,2010,322
GW-9887,2,CA,2010,NA
GW-9887,2,CA,2010,NA
GW-9887,3,CA,2010,NA
GW-9887,3,CA,2010,NA
GW-9887,3,CA,2010,116
GW-9888,1,CA,2010,NA
GW-9888,2,CA,2010,203
GW-9888,2,CA,2010,NA
GW-9888,3,CA,2010,NA
GW-9888,3,CA,2010,NA
GW-9888,3,CA,2010,NA
GW-9888,3,CA,2010,NA
GW-9889,1,CA,2010,168
GW-9889,1,CA,2010,NA
GW-9889,2,CA,2010,213
GW-9889,2,CA,2010,NA
GW-9889,2,CA,2010,NA
GW-9889,3,CA,2010,NA
GW-9889,3,CA,2010,194
GW-9890,1,CA,2010,300
GW-9890,1,CA,2010,NA
GW-9890,2,CA,2010,NA
GW-9890,2,CA,2010,122
GW-9890,3,CA,2010,320
GW-9890,3,CA,2010,NA
GW-9891,1,CA,2010,NA
GW-9891,2,CA,2010,NA
GW-9891,3,CA,2010,NA
GW-9891,3,CA,2010,188
GW-9892,1,CA,2010,NA
GW-9892,2,CA,2010,NA
GW-9892,2,CA,2010,233
GW-9892,3,CA,2010,NA
GW-9892,3,CA,2010,NA
GW-9892,3,CA,2010,219
GW-9893,1,CA,2010,214
GW-9893,3,CA,2010,80
GW-9893,3,CA,2010,NA
GW-9893,3,CA,2010,NA
GW-9894,1,CA,2010,185
GW-9894,1,CA,2010,NA
GW-9894,2,CA,2010,287
GW-9894,2,CA,2010,NA
GW-9894,2,CA,2010,NA
GW-9894,3,CA,2010,NA
GW-9894,3,CA,2010,222
GW-9895,1,CA,2010,100
GW-9895,2,CA,2010,NA
GW-9895,3,CA,2010,115
GW-9895,3,CA,2010,NA
GW-9896,1,CA,2010,NA
GW-9896,1,CA,2010,145
GW-9896,2,CA,2010,NA
GW-9896,2,CA,2010,NA
GW-9896,2,CA,2010,NA
GW-9896,3,CA,2010,80
GW-9896,3,CA,2010,NA
GW-9896,3,CA,2010,NA
GW-9898,1,CA,2010,190
GW-9898,2,CA,2010,238
GW-9898,2,CA,2010,NA
GW-9898,3,CA,2010,186
GW-9898,3,CA,2010,NA
GW-9898,3,CA,2010,NA
GW-9899,1,CA,2010,NA
GW-9899,2,CA,2010,NA
GW-9899,3,CA,2010,202
GW-9900,1,CA,2010,252
GW-9900,1,CA,2010,NA
GW-9900,2,CA,2010,NA
GW-9900,3,CA,2010,73
GW-9901,1,CA,2010,NA
GW-9901,1,CA,2010,NA
GW-9901,2,CA,2010,NA
GW-9901,3,CA,2010,233
GW-9901,3,CA,2010,NA
GW-9902,1,CA,2010,190
GW-9902,1,CA,2010,NA
GW-9902,1,CA,2010,NA
GW-9902,2,CA,2010,230
GW-9902,2,CA,2010,NA
GW-9902,3,CA,2010,NA
GW-9903,1,CA,2010,125
GW-9903,1,CA,2010,NA
GW-9903,3,CA,2010,NA
GW-9904,1,CA,2010,154
GW-9904,1,CA,2010,NA
GW-9904,2,CA,2010,NA
GW-9904,2,CA,2010,NA
GW-9904,2,CA,2010,219
GW-9904,3,CA,2010,NA
GW-9904,3,CA,2010,210
GW-9905,1,CA,2010,NA
GW-9905,1,CA,2010,NA
GW-9905,2,CA,2010,NA
GW-9905,2,CA,2010,NA
GW-9905,3,CA,2010,67
GW-9906,1,CA,2010,125
GW-9906,1,CA,2010,NA
GW-9906,2,CA,2010,243
GW-9906,2,CA,2010,NA
GW-9906,3,CA,2010,285
GW-9907,1,CA,2010,NA
GW-9907,1,CA,2010,NA
GW-9907,2,CA,2010,162
GW-9907,3,CA,2010,219
GW-9908,1,CA,2010,100
GW-9908,1,CA,2010,NA
GW-9908,2,CA,2010,140
GW-9908,2,CA,2010,NA
GW-9908,3,CA,2010,210
GW-9908,3,CA,2010,NA
GW-9909,1,CA,2010,NA
GW-9909,2,CA,2010,188
GW-9909,3,CA,2010,0
GW-9909,3,CA,2010,NA
GW-9910,1,CA,2010,105
GW-9910,1,CA,2010,NA
GW-9910,2,CA,2010,47
GW-9910,3,CA,2010,190
GW-9910,3,CA,2010,NA
GW-9911,1,CA,2010,NA
GW-9911,1,CA,2010,NA
GW-9911,2,CA,2010,282
GW-9911,3,CA,2010,72
GW-9912,1,CA,2010,NA
GW-9912,1,CA,2010,NA
GW-9912,2,CA,2010,NA
GW-9912,2,CA,2010,NA
GW-9912,3,CA,2010,222
GW-9912,3,CA,2010,NA
GW-9913,1,CA,2010,282
GW-9913,2,CA,2010,371
GW-9913,2,CA,2010,NA
GW-9913,2,CA,2010,NA
GW-9913,2,CA,2010,NA
GW-9913,3,CA,2010,NA
GW-9913,3,CA,2010,264
GW-9913,3,CA,2010,NA
GW-9914,1,CA,2010,NA
GW-9914,3,CA,2010,NA
GW-9914,3,CA,2010,NA
GW-9915,1,CA,2010,NA
GW-9915,2,CA,2010,NA
GW-9915,3,CA,2010,116
GW-9916,1,CA,2010,NA
GW-9916,1,CA,2010,NA
GW-9916,2,CA,2010,179
GW-9916,2,CA,2010,NA
GW-9916,3,CA,2010,NA
GW-9917,1,CA,2010,115
GW-9917,2,CA,2010,NA
GW-9917,3,CA,2010,NA
GW-9917,3,CA,2010,NA
GW-9917,3,CA,2010,NA
GW-9918,1,CA,2010,NA
GW-9918,1,CA,2010,NA
GW-9918,2,CA,2010,NA
GW-9918,2,CA,2010,NA
GW-9918,2,CA,2010,131
GW-9918,3,CA,2010,NA
GW-9918,3,CA,2010,172
GW-9918,3,CA,2010,NA
GW-9920,1,CA,2010,148
GW-9920,2,CA,2010,169
GW-9920,2,CA,2010,NA
GW-9920,3,CA,2010,106
GW-9920,3,CA,2010,NA
GW-9921,1,CA,2010,NA
GW-9921,2,CA,2010,NA
GW-9921,3,CA,2010,NA
GW-9921,3,CA,2010,NA
GW-9922,1,CA,2010,NA
GW-9922,1,CA,2010,NA
GW-9922,2,CA,2010,194
GW-9922,2,CA,2010,NA
GW-9922,3,CA,2010,NA
GW-9947,1,CA,2010,NA
GW-9947,2,CA,2010,119
GW-9947,2,CA,2010,NA
GW-9947,3,CA,2010,87
GW-9947,3,CA,2010,NA
GW-9948,1,CA,2010,90
GW-9948,2,CA,2010,150
GW-9948,3,CA,2010,NA
GW-9948,3,CA,2010,NA
GW-9950,1,CA,2010,NA
GW-9950,1,CA,2010,NA
GW-9950,2,CA,2010,NA
GW-9950,2,CA,2010,NA
GW-9950,2,CA,2010,216
GW-9950,3,CA,2010,NA
GW-9950,3,CA,2010,176
GW-9952,1,CA,2010,NA
GW-9952,1,CA,2010,NA
GW-9952,2,CA,2010,NA
GW-9952,2,CA,2010,NA
GW-9952,3,CA,2010,173
GW-9952,3,CA,2010,NA
GW-9953,1,CA,2010,NA
GW-9953,1,CA,2010,190
GW-9953,2,CA,2010,218
GW-9953,2,CA,2010,NA
GW-9953,3,CA,2010,40
GW-9954,1,CA,2010,204
GW-9954,2,CA,2010,212
GW-9954,3,CA,2010,98
GW-9955,1,CA,2010,NA
GW-9955,2,CA,2010,217
GW-9955,2,CA,2010,NA
GW-9955,3,CA,2010,208
GW-9956,1,CA,2010,NA
GW-9956,1,CA,2010,104
GW-9956,2,CA,2010,NA
GW-9956,2,CA,2010,218
GW-9956,3,CA,2010,184
GW-9956,3,CA,2010,NA
GW-9957,1,CA,2010,136
GW-9957,1,CA,2010,NA
GW-9957,2,CA,2010,137
GW-9957,2,CA,2010,NA
GW-9957,3,CA,2010,178
GW-9958,1,CA,2010,NA
GW-9958,1,CA,2010,128
GW-9958,2,CA,2010,NA
GW-9958,3,CA,2010,238
GW-9959,1,CA,2010,78
GW-9959,2,CA,2010,268
GW-9959,2,CA,2010,NA
GW-9959,3,CA,2010,72
GW-9959,3,CA,2010,NA
GW-9960,1,CA,2010,NA
GW-9960,2,CA,2010,145
GW-9960,2,CA,2010,NA
GW-9960,3,CA,2010,62
GW-9961,1,CA,2010,NA
GW-9961,1,CA,2010,132
GW-9961,2,CA,2010,NA
GW-9961,2,CA,2010,90
GW-9961,3,CA,2010,NA
GW-9961,3,CA,2010,NA
GW-9961,3,CA,2010,NA
GW-9962,1,CA,2010,NA
GW-9962,3,CA,2010,136
GW-9963,1,CA,2010,145
GW-9963,2,CA,2010,134
GW-9963,3,CA,2010,126
GW-9964,1,CA,2010,135
GW-9964,2,CA,2010,164
GW-9964,3,CA,2010,NA
GW-9965,1,CA,2010,NA
GW-9965,1,CA,2010,184
GW-9965,2,CA,2010,NA
GW-9965,2,CA,2010,NA
GW-9965,2,CA,2010,NA
GW-9965,2,CA,2010,190
GW-9965,3,CA,2010,NA
GW-9965,3,CA,2010,205
GW-9966,1,CA,2010,156
GW-9966,1,CA,2010,NA
GW-9966,2,CA,2010,NA
GW-9966,2,CA,2010,314
GW-9966,3,CA,2010,NA
GW-9966,3,CA,2010,184
GW-9967,1,CA,2010,40
GW-9967,2,CA,2010,NA
GW-9967,2,CA,2010,214
GW-9967,3,CA,2010,62
GW-9968,1,CA,2010,NA
GW-9968,1,CA,2010,NA
GW-9968,2,CA,2010,NA
GW-9968,3,CA,2010,NA
GW-9969,1,CA,2010,170
GW-9969,1,CA,2010,NA
GW-9969,2,CA,2010,NA
GW-9969,2,CA,2010,NA
GW-9969,3,CA,2010,106
GW-9970,1,CA,2010,NA
GW-9970,2,CA,2010,NA
GW-9970,3,CA,2010,202
GW-9971,1,CA,2010,162
GW-9971,1,CA,2010,NA
GW-9971,2,CA,2010,NA
GW-9971,2,CA,2010,204
GW-9971,2,CA,2010,NA
GW-9971,3,CA,2010,NA
HARA-26-1,2,CA,2010,205
HARA-26-1,3,CA,2010,292
HARA-26-1,Replacement,CA,2010,142
HARA-26-2,1,CA,2010,106
HARA-26-2,2,CA,2010,204
HARA-26-2,Replacement,CA,2010,202
HARB-26-1,1,CA,2010,NA
HARB-26-1,3,CA,2010,NA
HARB-26-1,Replacement,CA,2010,172
HARB-26-2,1,CA,2010,170
HARB-26-2,Replacement,CA,2010,216
HARB-26-3,1,CA,2010,112
HARB-26-3,2,CA,2010,213
HARB-26-3,3,CA,2010,205
HARB-26-3,Replacement,CA,2010,142
HARB-26-4,1,CA,2010,154
HARB-26-4,2,CA,2010,205
HARB-26-4,3,CA,2010,195
HARB-26-4,Replacement,CA,2010,108
HARB-26-5,1,CA,2010,198
HARB-26-5,2,CA,2010,132
HARB-26-5,Replacement,CA,2010,165
HARC-26-1,1,CA,2010,190
HARC-26-1,2,CA,2010,185
HARC-26-1,3,CA,2010,183
HARC-26-1,Replacement,CA,2010,103
HARC-26-2,2,CA,2010,217
HARC-26-2,3,CA,2010,205
HARC-26-2,Replacement,CA,2010,180
HARC-26-3,1,CA,2010,198
HARC-26-3,2,CA,2010,173
HARC-26-3,3,CA,2010,NA
HARC-26-3,Replacement,CA,2010,52
HARC-26-4,1,CA,2010,135
HARC-26-4,2,CA,2010,207
HARC-26-4,3,CA,2010,192
HIRD-12-2,1,CA,2010,98
HIRD-12-2,2,CA,2010,76
HIRD-12-2,3,CA,2010,58
HIRD-12-2,Replacement,CA,2010,30
HOMA-21-1,2,CA,2010,39
HOMA-21-1,Replacement,CA,2010,178
HOMA-21-2,2,CA,2010,184
HOMA-21-2,Replacement,CA,2010,158
HOMA-21-4,1,CA,2010,226
HOMA-21-4,3,CA,2010,220
HOMA-21-5,1,CA,2010,252
HOMA-21-5,2,CA,2010,232
HOMA-21-5,Replacement,CA,2010,114
HOMB-21-2,1,CA,2010,110
HOMB-21-2,2,CA,2010,174
HOMB-21-2,Replacement,CA,2010,50
HOMB-21-3,1,CA,2010,NA
HOMB-21-3,Replacement,CA,2010,148
HOMB-21-4,1,CA,2010,85
HOMB-21-4,3,CA,2010,231
HOMB-21-4,Replacement,CA,2010,248
HOMC-21-1,1,CA,2010,125
HOMC-21-1,2,CA,2010,267
HOMC-21-1,3,CA,2010,146
HOMC-21-1,Replacement,CA,2010,219
HOMC-21-2,3,CA,2010,222
HOMC-21-3,1,CA,2010,228
HOMC-21-3,2,CA,2010,120
HOMC-21-3,3,CA,2010,142
HOMC-21-3,Replacement,CA,2010,106
HOMC-21-4,1,CA,2010,150
HOMC-21-4,2,CA,2010,245
HOMC-21-4,Replacement,CA,2010,204
HOMC-21-5,1,CA,2010,176
HOMC-21-5,2,CA,2010,244
HOMC-21-5,3,CA,2010,222
HOMC-21-5,Replacement,CA,2010,261
HOMD-21-1,1,CA,2010,150
HOMD-21-1,2,CA,2010,NA
HOMD-21-1,3,CA,2010,188
HOMD-21-1,Replacement,CA,2010,107
HOMD-21-2,1,CA,2010,232
HOMD-21-2,2,CA,2010,180
HOMD-21-2,Replacement,CA,2010,158
HOMD-21-3,1,CA,2010,NA
HOMD-21-3,2,CA,2010,NA
HOMD-21-3,3,CA,2010,202
HOMD-21-3,Replacement,CA,2010,110
HOMD-21-4,1,CA,2010,44
HOMD-21-4,2,CA,2010,261
HOMD-21-4,Replacement,CA,2010,72
HOPF-27-1,2,CA,2010,229
HOPF-27-1,3,CA,2010,212
HOPF-27-1,Replacement,CA,2010,248
HOPF-27-3,2,CA,2010,132
HOPF-27-3,3,CA,2010,182
HOPF-27-3,Replacement,CA,2010,115
HOPF-27-5,1,CA,2010,158
HOPF-27-5,2,CA,2010,200
HOPF-27-5,3,CA,2010,278
HOPF-27-5,Replacement,CA,2010,216
HOPG-27-1,1,CA,2010,236
HOPG-27-1,2,CA,2010,216
HOPG-27-1,3,CA,2010,255
HOPG-27-1,Replacement,CA,2010,NA
HOPG-27-3,1,CA,2010,105
HOPG-27-3,2,CA,2010,209
HOPG-27-3,3,CA,2010,215
HOPG-27-5,2,CA,2010,NA
HOPG-27-5,3,CA,2010,216
HOPG-27-5,Replacement,CA,2010,148
HRSO-27-1,1,CA,2010,184
HRSO-27-1,2,CA,2010,164
HRSO-27-1,Replacement,CA,2010,166
HRSO-27-2,1,CA,2010,232
HRSO-27-2,3,CA,2010,250
HRSO-27-2,Replacement,CA,2010,178
HRSO-27-5,1,CA,2010,120
HRSO-27-5,3,CA,2010,161
HRSO-27-5,Replacement,CA,2010,NA
HRSP-27-1,1,CA,2010,140
HRSP-27-1,2,CA,2010,253
HRSP-27-1,3,CA,2010,NA
HRSP-27-1,Replacement,CA,2010,300
HRSP-27-5,1,CA,2010,NA
HRSP-27-5,2,CA,2010,154
HRSP-27-5,3,CA,2010,220
HRSP-27-5,Replacement,CA,2010,226
KLNA-20-3,1,CA,2010,125
KLNA-20-3,2,CA,2010,247
KLNA-20-3,3,CA,2010,NA
KLNA-20-3,Replacement,CA,2010,201
KLNA-20-4,1,CA,2010,145
KLNA-20-4,2,CA,2010,199
KLNA-20-4,3,CA,2010,152
KLNA-20-4,Replacement,CA,2010,110
KLNA-20-5,1,CA,2010,80
KLNA-20-5,2,CA,2010,255
KLNA-20-5,Replacement,CA,2010,174
KLNB-20-2,1,CA,2010,216
KLNB-20-2,2,CA,2010,178
KLNB-20-2,3,CA,2010,271
KLNB-20-2,Replacement,CA,2010,214
KLNB-20-3,1,CA,2010,148
KLNB-20-3,3,CA,2010,207
KLNB-20-3,Replacement,CA,2010,262
KLNC-20-2,1,CA,2010,155
KLNC-20-2,2,CA,2010,136
KLNC-20-2,3,CA,2010,103
KLNC-20-2,Replacement,CA,2010,NA
KLND-20-1,1,CA,2010,NA
KLND-20-1,3,CA,2010,265
KLND-20-1,Replacement,CA,2010,84
KLND-20-2,1,CA,2010,188
KLND-20-2,2,CA,2010,267
KLND-20-2,3,CA,2010,256
KLND-20-2,Replacement,CA,2010,178
KLND-20-3,1,CA,2010,192
KLND-20-3,2,CA,2010,120
KLND-20-3,Replacement,CA,2010,169
KLND-20-5,1,CA,2010,96
KLND-20-5,2,CA,2010,140
KLND-20-5,Replacement,CA,2010,NA
KLNE-20-3,1,CA,2010,NA
KLNE-20-4,1,CA,2010,168
KLNE-20-4,2,CA,2010,223
KLNE-20-4,Replacement,CA,2010,128
KLNE-20-5,1,CA,2010,120
KLNE-20-5,3,CA,2010,68
KLNE-20-5,Replacement,CA,2010,224
KLNG-20-1,2,CA,2010,198
KLNG-20-1,3,CA,2010,NA
KLNG-20-1,Replacement,CA,2010,167
KLNG-20-2,1,CA,2010,158
KLNG-20-2,2,CA,2010,244
KLNG-20-2,Replacement,CA,2010,175
KLNG-20-3,1,CA,2010,245
KLNG-20-3,2,CA,2010,261
KLNG-20-3,3,CA,2010,NA
KLNG-20-3,Replacement,CA,2010,196
KLNG-20-4,1,CA,2010,78
KLNG-20-5,1,CA,2010,178
KLNG-20-5,2,CA,2010,166
KLNG-20-5,3,CA,2010,222
KLNG-20-6,1,CA,2010,NA
KLNG-20-6,2,CA,2010,204
KLNG-20-7,1,CA,2010,NA
KLNG-20-7,2,CA,2010,NA
KLNG-20-7,3,CA,2010,108
KLNG-20-7,Replacement,CA,2010,230
KTMA-12-1,1,CA,2010,234
KTMA-12-1,2,CA,2010,60
KTMA-12-1,3,CA,2010,264
KTMA-12-1,Replacement,CA,2010,128
KTMA-12-2,1,CA,2010,NA
KTMA-12-2,Replacement,CA,2010,96
KTMA-12-3,1,CA,2010,84
KTMA-12-3,2,CA,2010,91
KTMA-12-3,Replacement,CA,2010,NA
KTMA-12-4,1,CA,2010,124
KTMA-12-4,Replacement,CA,2010,185
KTMB-12-1,1,CA,2010,135
KTMB-12-1,2,CA,2010,125
KTMB-12-1,3,CA,2010,154
KTMB-12-1,Replacement,CA,2010,123
KTMB-12-3,2,CA,2010,NA
KTMB-12-3,3,CA,2010,98
KTMB-12-3,Replacement,CA,2010,NA
KTMC-12-1,2,CA,2010,225
KTMC-12-1,3,CA,2010,240
KTMC-12-1,Replacement,CA,2010,114
KTMC-12-2,2,CA,2010,116
KTMC-12-2,3,CA,2010,123
KTMC-12-2,Replacement,CA,2010,130
KTMC-12-3,1,CA,2010,292
KTMC-12-3,2,CA,2010,227
KTMC-12-3,Replacement,CA,2010,108
KTMC-12-5,1,CA,2010,160
KTMC-12-5,2,CA,2010,168
KTMC-12-5,3,CA,2010,117
KTMC-12-5,Replacement,CA,2010,206
LILA-26-1,1,CA,2010,295
LILA-26-1,2,CA,2010,182
LILA-26-1,3,CA,2010,168
LILA-26-1,Replacement,CA,2010,246
LILA-26-2,2,CA,2010,157
LILA-26-2,3,CA,2010,145
LILA-26-2,Replacement,CA,2010,179
LILA-26-3,1,CA,2010,212
LILA-26-3,2,CA,2010,86
LILA-26-4,1,CA,2010,194
LILA-26-4,2,CA,2010,144
LILA-26-4,3,CA,2010,NA
LILA-26-4,Replacement,CA,2010,NA
LILA-26-5,1,CA,2010,242
LILA-26-5,2,CA,2010,219
LILA-26-5,3,CA,2010,197
LILA-26-5,Replacement,CA,2010,215
LILB-26-1,3,CA,2010,188
LILB-26-1,Replacement,CA,2010,NA
LILB-26-3,1,CA,2010,60
LILB-26-3,2,CA,2010,237
LILB-26-3,Replacement,CA,2010,261
LILB-26-4,1,CA,2010,130
LILB-26-4,2,CA,2010,204
LILB-26-4,3,CA,2010,237
LILB-26-4,Replacement,CA,2010,112
