Geno,Loc,Year,Block,BS
GW-9892,Corv,2009,1,3
WHTE-28-3,Corv,2009,1,3
BESC-819,Corv,2009,1,3
BESC-425,Corv,2009,1,3
BESC-64,Corv,2009,1,3
FNYI-28-1,Corv,2009,1,NA
GW-9589,Corv,2009,1,4
BESC-71,Corv,2009,1,6
BESC-77,Corv,2009,1,4
YALD-27-2,Corv,2009,1,6
BESC-206,Corv,2009,1,3
BESC-802,Corv,2009,1,NA
BESC-406,Corv,2009,1,3
SLMB-28-2,Corv,2009,1,4
GW-9965,Corv,2009,1,3
SLMD-28-3,Corv,2009,1,6
BESC-34,Corv,2009,1,6
GW-9765,Corv,2009,1,4
GW-9840,Corv,2009,1,5
BESC-340,Corv,2009,1,3
HARC-26-4,Corv,2009,1,3
BESC-309,Corv,2009,1,6
BESC-225,Corv,2009,1,4
FNYI-28-1,Corv,2009,3,NA
GW-9971,Corv,2009,3,3
BESC-271,Corv,2009,3,3
GW-11016,Corv,2009,3,3
BESC-240,Corv,2009,3,3
BESC-337,Corv,2009,3,NA
HOMD-21-3,Corv,2009,3,6
BESC-8,Corv,2009,3,3
BESC-820,Corv,2009,3,3
CA-04-05,Corv,2009,3,NA
BESC-415,Corv,2009,3,3
GW-11011,Corv,2009,3,3
BESC-211,Corv,2009,3,3
GW-9849,Corv,2009,3,4
HARC-26-3,Corv,2009,3,4
BESC-250,Corv,2009,3,3
BESC-346,Corv,2009,3,3
BESC-206,Corv,2009,3,3
BESC-157,Corv,2009,3,2
BESC-440,Corv,2009,3,3
BESC-194,Corv,2009,3,3
BESC-183,Corv,2009,3,4
BESC-417,Corv,2009,3,3
BESC-362,Corv,2009,3,3
BESC-202,Corv,2009,3,NA
HRSO-27-2,Corv,2009,3,3
BESC-451,Corv,2009,3,3
BESC-364,Corv,2009,3,5
BESC-147,Corv,2009,3,3
BESC-193,Corv,2009,1,5
BESC-311,Corv,2009,1,5
GW-9780,Corv,2009,1,6
BESC-350,Corv,2009,1,6
BESC-470,Corv,2009,1,4
BESC-52,Corv,2009,1,3
BESC-147,Corv,2009,1,2
BESC-418,Corv,2009,1,2
BESC-828,Corv,2009,1,NA
BESC-124,Corv,2009,1,3
GW-9813,Corv,2009,1,3
GW-9912,Corv,2009,1,NA
GW-10072,Corv,2009,1,5
WELC-27-5,Corv,2009,1,3
BESC-355,Corv,2009,1,2
SKWB-24-3,Corv,2009,1,5
GW-11015,Corv,2009,1,3
BESC-91,Corv,2009,1,6
GW-9954,Corv,2009,1,3
GW-7982,Corv,2009,1,3
GW-11032,Corv,2009,1,4
GLCA-26-1,Corv,2009,1,6
GW-9896,Corv,2009,1,4
BESC-82,Corv,2009,1,3
HOMB-21-2,Corv,2009,1,6
BESC-254,Corv,2009,1,4
BESC-101,Corv,2009,1,3
GLCB-26-2,Corv,2009,1,6
BESC-838,Corv,2009,1,4
GW-11027,Corv,2009,1,3
SLMD-28-3,Corv,2009,3,6
BESC-74,Corv,2009,3,3
BESC-101,Corv,2009,3,5
BESC-469,Corv,2009,3,3
BESC-130,Corv,2009,3,5
SLMB-28-1,Corv,2009,3,NA
BESC-448,Corv,2009,3,3
GW-9879,Corv,2009,3,5
BESC-402,Corv,2009,3,5
BESC-10,Corv,2009,3,4
BESC-208,Corv,2009,3,NA
CHWK-27-3,Corv,2009,3,4
BESC-902,Corv,2009,3,4
BESC-355,Corv,2009,3,3
BESC-16,Corv,2009,3,NA
BESC-860,Corv,2009,3,3
GW-9806,Corv,2009,3,NA
BESC-40,Corv,2009,3,3
BESC-269,Corv,2009,3,NA
BESC-59,Corv,2009,3,3
BESC-821,Corv,2009,3,NA
LILA-26-4,Corv,2009,3,4
BESC-824,Corv,2009,3,3
BESC-276,Corv,2009,3,3
HOMA-21-4,Corv,2009,3,NA
GW-10955,Corv,2009,3,3
YALE-27-2,Corv,2009,3,6
GW-11031,Corv,2009,3,3
BESC-395,Corv,2009,3,3
GW-9580,Corv,2009,1,4
MTSM-27-1,Corv,2009,1,2
WELC-27-1,Corv,2009,1,4
GW-9832,Corv,2009,1,5
BESC-233,Corv,2009,1,5
GW-9874,Corv,2009,1,6
GW-9816,Corv,2009,1,3
BESC-904,Corv,2009,1,NA
LILC-26-2,Corv,2009,1,6
BESC-219,Corv,2009,1,5
BESC-11,Corv,2009,1,2
LILB-26-1,Corv,2009,1,6
SKWA-24-5,Corv,2009,1,6
BESC-300,Corv,2009,1,NA
BESC-881,Corv,2009,1,NA
YALE-27-3,Corv,2009,1,4
HOMC-21-5,Corv,2009,1,6
DENC-17-1,Corv,2009,1,5
CHWJ-27-2,Corv,2009,1,3
BESC-270,Corv,2009,1,4
BESC-205,Corv,2009,1,3
GW-10997,Corv,2009,1,3
BESC-44,Corv,2009,1,6
BESC-122,Corv,2009,1,5
SLMD-28-4,Corv,2009,1,6
BESC-899,Corv,2009,1,4
BESC-409,Corv,2009,1,3
BESC-862,Corv,2009,1,4
GW-9836,Corv,2009,1,4
GW-11037,Corv,2009,1,3
BESC-124,Corv,2009,3,3
GW-9589,Corv,2009,3,3
SKWE-24-4,Corv,2009,3,4
BESC-404,Corv,2009,3,3
WHTE-28-1,Corv,2009,3,5
BESC-810,Corv,2009,3,3
BESC-454,Corv,2009,3,3
LILC-26-1,Corv,2009,3,6
BESC-464,Corv,2009,3,2
BESC-262,Corv,2009,3,3
BESC-339,Corv,2009,3,5
GW-10998,Corv,2009,3,3
GW-9855,Corv,2009,3,3
NHTA-27-3,Corv,2009,3,NA
HRSP-27-4,Corv,2009,3,NA
BESC-453,Corv,2009,3,3
BESC-220,Corv,2009,3,3
BESC-437,Corv,2009,3,4
BESC-119,Corv,2009,3,3
BESC-86,Corv,2009,3,3
BESC-340,Corv,2009,3,3
BESC-286,Corv,2009,3,NA
NHTA-27-5,Corv,2009,3,5
BESC-20,Corv,2009,3,3
GW-9792,Corv,2009,3,3
LILA-26-1,Corv,2009,3,6
GW-11027,Corv,2009,3,3
BESC-4,Corv,2009,3,3
BESC-432,Corv,2009,3,4
BESC-186,Corv,2009,3,5
KLNG-20-7,Corv,2009,1,6
BESC-231,Corv,2009,1,3
BESC-833,Corv,2009,1,5
BESC-216,Corv,2009,1,3
BESC-143,Corv,2009,1,4
GW-10957,Corv,2009,1,3
BESC-810,Corv,2009,1,3
BESC-213,Corv,2009,1,3
GW-10986,Corv,2009,1,4
BESC-404,Corv,2009,1,3
BESC-310,Corv,2009,1,NA
GW-9824,Corv,2009,1,5
BESC-256,Corv,2009,1,4
VNDL-27-5,Corv,2009,1,3
BESC-167,Corv,2009,1,2
BESC-386,Corv,2009,1,3
GW-10987,Corv,2009,1,3
GW-9961,Corv,2009,1,4
KLNG-20-5,Corv,2009,1,6
GW-9822,Corv,2009,1,5
HOMD-21-1,Corv,2009,1,6
BESC-100,Corv,2009,1,6
BESC-195,Corv,2009,1,6
BESC-6,Corv,2009,1,4
PHY-1,Corv,2009,1,3
BESC-469,Corv,2009,1,3
GW-9902,Corv,2009,1,4
SLMC-28-3,Corv,2009,1,6
BESC-338,Corv,2009,1,5
GW-9909,Corv,2009,1,4
BESC-152,Corv,2009,3,3
GW-9797,Corv,2009,3,NA
BESC-128,Corv,2009,3,3
BESC-292,Corv,2009,3,3
LILA-26-5,Corv,2009,3,3
GW-9959,Corv,2009,3,3
BESC-89,Corv,2009,3,3
GW-7985,Corv,2009,3,NA
BESC-114,Corv,2009,3,4
BESC-426,Corv,2009,3,4
KLNC-20-2,Corv,2009,3,6
BESC-39,Corv,2009,3,3
BESC-831,Corv,2009,3,3
GW-11014,Corv,2009,3,3
BESC-439,Corv,2009,3,3
BESC-218,Corv,2009,3,4
KTMC-12-3,Corv,2009,3,4
BESC-836,Corv,2009,3,NA
GW-7996,Corv,2009,3,3
BESC-56,Corv,2009,3,3
SKWE-24-1,Corv,2009,3,4
HOMA-21-5,Corv,2009,3,NA
GW-9782,Corv,2009,3,3
CMBF-28-4,Corv,2009,3,6
GW-9812,Corv,2009,3,3
BESC-895,Corv,2009,3,4
GW-9776,Corv,2009,3,NA
GW-9898,Corv,2009,3,3
BESC-321,Corv,2009,1,NA
BESC-803,Corv,2009,1,6
GW-9919,Corv,2009,1,NA
SKWD-24-1,Corv,2009,1,5
GW-9900,Corv,2009,1,3
BESC-849,Corv,2009,1,NA
BESC-299,Corv,2009,1,3
GW-9771,Corv,2009,1,3
BESC-194,Corv,2009,1,5
BESC-804,Corv,2009,1,3
GW-9955,Corv,2009,1,3
BESC-177,Corv,2009,1,4
BESC-875,Corv,2009,1,NA
BESC-398,Corv,2009,1,3
HARA-26-2,Corv,2009,1,5
WELC-27-2,Corv,2009,1,3
GW-9772,Corv,2009,1,NA
BESC-144,Corv,2009,1,4
BESC-240,Corv,2009,1,3
BESC-320,Corv,2009,1,3
CA-04-04,Corv,2009,1,NA
SQMC-25-4,Corv,2009,1,6
BESC-447,Corv,2009,1,3
BESC-69,Corv,2009,1,3
BESC-889,Corv,2009,1,3
GW-9872,Corv,2009,1,6
BESC-85,Corv,2009,1,6
CA-02-04,Corv,2009,1,NA
HARC-26-5,Corv,2009,1,NA
HRSP-27-5,Corv,2009,3,6
GW-9909,Corv,2009,3,4
GW-9838,Corv,2009,3,3
GW-9957,Corv,2009,3,3
GW-9841,Corv,2009,3,4
GW-9832,Corv,2009,3,3
CHWJ-27-2,Corv,2009,3,3
GW-11049,Corv,2009,3,6
GW-9860,Corv,2009,3,4
BESC-347,Corv,2009,3,5
BESC-418,Corv,2009,3,6
BESC-336,Corv,2009,3,4
CNYH-28-5,Corv,2009,3,4
GW-9904,Corv,2009,3,NA
GW-10982,Corv,2009,3,2
GW-9896,Corv,2009,3,3
GW-11042,Corv,2009,3,3
BESC-63,Corv,2009,3,3
BESC-827,Corv,2009,3,3
BESC-842,Corv,2009,3,2
GW-9821,Corv,2009,3,NA
BESC-127,Corv,2009,3,3
BESC-67,Corv,2009,3,3
GW-9833,Corv,2009,3,3
GW-9908,Corv,2009,3,3
CA-05-03,Corv,2009,3,NA
BESC-255,Corv,2009,3,3
BESC-93,Corv,2009,3,3
BESC-47,Corv,2009,3,4
CHWJ-27-1,Corv,2009,3,3
BESC-273,Corv,2009,1,NA
BESC-439,Corv,2009,1,4
KLNA-20-4,Corv,2009,1,6
GW-9861,Corv,2009,1,5
BESC-166,Corv,2009,1,NA
BESC-465,Corv,2009,1,3
BESC-877,Corv,2009,1,4
GW-9903,Corv,2009,1,3
GW-9960,Corv,2009,1,3
BESC-829,Corv,2009,1,NA
BESC-264,Corv,2009,1,4
BESC-327,Corv,2009,1,NA
GW-9791,Corv,2009,1,NA
GW-11014,Corv,2009,1,3
BESC-911,Corv,2009,1,4
BESC-188,Corv,2009,1,4
BESC-111,Corv,2009,1,3
SKWF-24-3,Corv,2009,1,3
BESC-851,Corv,2009,1,6
BESC-139,Corv,2009,1,3
SKWD-24-4,Corv,2009,1,5
GW-9799,Corv,2009,1,6
GW-10999,Corv,2009,1,6
BESC-142,Corv,2009,1,3
LILC-26-5,Corv,2009,1,6
BESC-212,Corv,2009,1,3
BESC-440,Corv,2009,1,4
BESC-46,Corv,2009,1,6
GW-9887,Corv,2009,1,4
BESC-365,Corv,2009,3,NA
BESC-882,Corv,2009,3,NA
BESC-883,Corv,2009,3,4
BESC-458,Corv,2009,3,3
BESC-423,Corv,2009,3,NA
BESC-823,Corv,2009,3,4
BESC-909,Corv,2009,3,3
KLNA-20-3,Corv,2009,3,6
GW-9814,Corv,2009,3,3
SKWF-24-3,Corv,2009,3,5
BESC-259,Corv,2009,3,4
GW-9884,Corv,2009,3,NA
BESC-69,Corv,2009,3,NA
BESC-304,Corv,2009,3,6
SKWE-24-2,Corv,2009,3,4
YALD-27-2,Corv,2009,3,4
BESC-449,Corv,2009,3,3
GW-9922,Corv,2009,3,3
GW-11052,Corv,2009,3,NA
BESC-350,Corv,2009,3,3
BESC-210,Corv,2009,3,2
BESC-433,Corv,2009,3,3
GW-9802,Corv,2009,3,3
BESC-802,Corv,2009,3,4
BESC-49,Corv,2009,3,3
BESC-388,Corv,2009,3,NA
GW-9961,Corv,2009,3,3
BESC-272,Corv,2009,3,3
WELC-27-2,Corv,2009,3,3
CHWK-27-4,Corv,2009,3,NA
GW-10958,Corv,2009,1,NA
BESC-846,Corv,2009,1,4
BESC-427,Corv,2009,1,5
BESC-4,Corv,2009,1,5
GW-10983,Corv,2009,1,5
BESC-86,Corv,2009,1,3
BESC-185,Corv,2009,1,3
SKWE-24-5,Corv,2009,1,3
BESC-335,Corv,2009,1,3
GW-9895,Corv,2009,1,2
GW-9762,Corv,2009,1,NA
GW-9857,Corv,2009,1,6
SKWE-24-1,Corv,2009,1,5
CHWK-27-4,Corv,2009,1,NA
GW-9806,Corv,2009,1,NA
HOPF-27-1,Corv,2009,1,3
GW-11022,Corv,2009,1,3
BESC-66,Corv,2009,1,3
BESC-268,Corv,2009,1,6
GW-9918,Corv,2009,1,4
GW-9921,Corv,2009,1,6
BESC-187,Corv,2009,1,3
GW-9823,Corv,2009,1,4
GLCB-26-1,Corv,2009,1,6
BESC-74,Corv,2009,1,NA
GW-7993,Corv,2009,1,4
BESC-378,Corv,2009,1,3
BESC-435,Corv,2009,1,6
BESC-451,Corv,2009,1,6
GW-9886,Corv,2009,1,3
GW-11051,Corv,2009,3,6
GW-11044,Corv,2009,3,3
BESC-847,Corv,2009,3,3
BESC-858,Corv,2009,3,3
BESC-443,Corv,2009,3,4
BESC-34,Corv,2009,3,3
BESC-852,Corv,2009,3,3
VNDL-27-5,Corv,2009,3,NA
BESC-154,Corv,2009,3,3
GW-9917,Corv,2009,3,3
BESC-801,Corv,2009,3,3
GW-9778,Corv,2009,3,NA
BESC-172,Corv,2009,3,3
BESC-815,Corv,2009,3,NA
BESC-411,Corv,2009,3,NA
GLCB-26-4,Corv,2009,3,6
BESC-299,Corv,2009,3,4
GW-9895,Corv,2009,3,3
BESC-227,Corv,2009,3,3
BESC-275,Corv,2009,3,2
GW-7984,Corv,2009,3,3
GW-9831,Corv,2009,3,4
CA-04-04,Corv,2009,3,NA
GW-10989,Corv,2009,3,6
HOPF-27-1,Corv,2009,3,3
SKWD-24-4,Corv,2009,3,NA
LILB-26-3,Corv,2009,3,6
BESC-315,Corv,2009,3,3
BESC-334,Corv,2009,3,3
BESC-3,Corv,2009,3,3
BESC-146,Corv,2009,1,4
BESC-351,Corv,2009,1,5
GW-9818,Corv,2009,1,3
BESC-866,Corv,2009,1,5
BESC-181,Corv,2009,1,5
BESC-24,Corv,2009,1,3
BESC-826,Corv,2009,1,3
BESC-17,Corv,2009,1,4
BESC-27,Corv,2009,1,3
HOMD-21-2,Corv,2009,1,4
BESC-43,Corv,2009,1,NA
GW-9795,Corv,2009,1,2
BESC-368,Corv,2009,1,4
GW-9801,Corv,2009,1,5
BESC-20,Corv,2009,1,6
GW-11018,Corv,2009,1,NA
BESC-313,Corv,2009,1,3
BESC-192,Corv,2009,1,3
SKWB-24-2,Corv,2009,1,6
GW-11038,Corv,2009,1,5
BESC-88,Corv,2009,1,NA
CA-04-01,Corv,2009,1,6
BESC-315,Corv,2009,1,NA
BESC-125,Corv,2009,1,3
BESC-391,Corv,2009,1,6
HARA-26-1,Corv,2009,1,6
BESC-857,Corv,2009,1,4
KLNB-20-2,Corv,2009,1,6
BESC-446,Corv,2009,1,6
BESC-30,Corv,2009,1,3
HARC-26-1,Corv,2009,3,5
BESC-273,Corv,2009,3,3
DEND-17-2,Corv,2009,3,4
BESC-159,Corv,2009,3,2
KTMC-12-2,Corv,2009,3,6
HOPG-27-3,Corv,2009,3,4
KTMC-12-5,Corv,2009,3,6
GW-11043,Corv,2009,3,5
GW-11019,Corv,2009,3,3
BESC-308,Corv,2009,3,4
BESC-170,Corv,2009,3,3
BESC-863,Corv,2009,3,6
BESC-356,Corv,2009,3,NA
GW-9594,Corv,2009,3,3
BESC-857,Corv,2009,3,NA
BESC-46,Corv,2009,3,3
BESC-345,Corv,2009,3,3
BESC-261,Corv,2009,3,3
BESC-427,Corv,2009,3,4
GW-9756,Corv,2009,3,3
GW-9819,Corv,2009,3,3
BESC-258,Corv,2009,3,3
KLNG-20-5,Corv,2009,3,5
BESC-281,Corv,2009,3,3
HOMC-21-4,Corv,2009,3,4
BESC-320,Corv,2009,3,3
BESC-181,Corv,2009,3,3
GW-9894,Corv,2009,3,3
SKWA-24-2,Corv,2009,3,3
BESC-374,Corv,2009,3,NA
GW-9889,Corv,2009,1,5
BESC-363,Corv,2009,1,NA
BESC-116,Corv,2009,1,6
BESC-433,Corv,2009,1,5
WHTE-28-1,Corv,2009,1,6
BESC-816,Corv,2009,1,3
GW-9905,Corv,2009,1,6
BESC-114,Corv,2009,1,NA
DEND-17-1,Corv,2009,1,5
BESC-390,Corv,2009,1,3
LILA-26-1,Corv,2009,1,6
BESC-23,Corv,2009,1,2
BESC-271,Corv,2009,1,4
BESC-154,Corv,2009,1,4
BESC-807,Corv,2009,1,4
HARB-26-5,Corv,2009,1,6
GW-9951,Corv,2009,1,4
SKWE-24-4,Corv,2009,1,5
GW-9592,Corv,2009,1,4
LILC-26-3,Corv,2009,1,6
BESC-438,Corv,2009,1,5
GW-11025,Corv,2009,1,6
BESC-900,Corv,2009,1,6
GW-9846,Corv,2009,1,3
BESC-222,Corv,2009,1,4
BESC-118,Corv,2009,1,NA
BESC-204,Corv,2009,1,5
BESC-59,Corv,2009,1,6
HARB-26-2,Corv,2009,1,6
CHWH-27-5,Corv,2009,3,4
GW-9969,Corv,2009,3,4
CNYH-28-3,Corv,2009,3,6
GW-9758,Corv,2009,3,5
BESC-65,Corv,2009,3,3
GW-9598,Corv,2009,3,3
BESC-284,Corv,2009,3,4
GW-9581,Corv,2009,3,NA
GW-7976,Corv,2009,3,NA
BESC-377,Corv,2009,3,NA
GW-9780,Corv,2009,3,3
BESC-844,Corv,2009,3,5
SLMB-28-3,Corv,2009,3,6
BESC-146,Corv,2009,3,3
BESC-351,Corv,2009,3,4
GW-11045,Corv,2009,3,NA
GW-9766,Corv,2009,3,3
SKWD-24-3,Corv,2009,3,4
GW-9865,Corv,2009,3,NA
BESC-289,Corv,2009,3,3
SQMC-25-3,Corv,2009,3,4
BESC-389,Corv,2009,3,4
BESC-166,Corv,2009,3,3
GW-9919,Corv,2009,3,3
GW-11053,Corv,2009,3,5
BESC-317,Corv,2009,3,3
HOPG-27-5,Corv,2009,3,6
BESC-897,Corv,2009,3,4
WELC-27-5,Corv,2009,3,4
CA-04-03,Corv,2009,3,NA
GW-9956,Corv,2009,1,4
BESC-304,Corv,2009,1,3
BESC-906,Corv,2009,1,5
CA-03-01,Corv,2009,1,NA
BESC-902,Corv,2009,1,6
BESC-331,Corv,2009,1,NA
GW-7980,Corv,2009,1,2
BESC-847,Corv,2009,1,3
MCMN-27-4,Corv,2009,1,3
BESC-383,Corv,2009,1,3
BESC-53,Corv,2009,1,NA
BESC-885,Corv,2009,1,3
BESC-805,Corv,2009,1,4
BESC-32,Corv,2009,1,4
BESC-326,Corv,2009,1,NA
BESC-8,Corv,2009,1,3
GW-9876,Corv,2009,1,3
GW-9890,Corv,2009,1,3
CA-05-01,Corv,2009,1,5
HARC-26-1,Corv,2009,1,6
KTMA-12-4,Corv,2009,1,NA
BESC-65,Corv,2009,1,4
BESC-145,Corv,2009,1,4
BESC-294,Corv,2009,1,3
GW-10998,Corv,2009,1,3
YALE-27-1,Corv,2009,1,6
YALE-27-2,Corv,2009,1,5
GW-11031,Corv,2009,1,5
BESC-414,Corv,2009,1,NA
BESC-39,Corv,2009,1,3
BESC-9,Corv,2009,3,NA
BESC-327,Corv,2009,3,3
GW-9921,Corv,2009,3,NA
GW-9873,Corv,2009,3,NA
GW-9785,Corv,2009,3,NA
BESC-807,Corv,2009,3,3
GW-9866,Corv,2009,3,3
BESC-298,Corv,2009,3,3
BESC-398,Corv,2009,3,4
GW-10993,Corv,2009,3,6
BESC-834,Corv,2009,3,3
BESC-71,Corv,2009,3,5
GW-9761,Corv,2009,3,6
GW-9770,Corv,2009,3,4
BESC-278,Corv,2009,3,3
LILB-26-5,Corv,2009,3,6
BESC-383,Corv,2009,3,NA
GW-9878,Corv,2009,3,3
GW-9767,Corv,2009,3,NA
BESC-151,Corv,2009,3,3
FNYI-28-3,Corv,2009,3,6
BESC-200,Corv,2009,3,3
GW-9791,Corv,2009,3,3
SQMC-25-1,Corv,2009,3,5
CMBF-28-5,Corv,2009,3,5
CA-01-03,Corv,2009,3,NA
BESC-891,Corv,2009,3,3
GW-9905,Corv,2009,3,4
BESC-100,Corv,2009,3,5
BESC-129,Corv,2009,3,4
BESC-843,Corv,2009,1,NA
BESC-905,Corv,2009,1,5
BESC-460,Corv,2009,1,3
SQMA-25-2,Corv,2009,1,NA
SKWD-24-5,Corv,2009,1,6
BESC-203,Corv,2009,1,3
KLNE-20-5,Corv,2009,1,6
BESC-818,Corv,2009,1,3
BESC-879,Corv,2009,1,5
BESC-224,Corv,2009,1,2
BESC-284,Corv,2009,1,3
BESC-346,Corv,2009,1,3
BESC-266,Corv,2009,1,5
SQMA-25-4,Corv,2009,1,6
LILD-26-5,Corv,2009,1,6
HRSO-27-5,Corv,2009,1,3
BESC-302,Corv,2009,1,5
GW-9812,Corv,2009,1,NA
BESC-894,Corv,2009,1,6
BESC-886,Corv,2009,1,3
CHWH-27-4,Corv,2009,1,6
SQMA-25-1,Corv,2009,1,6
GW-9578,Corv,2009,1,5
KLNG-20-1,Corv,2009,1,6
GW-9866,Corv,2009,1,5
GW-7984,Corv,2009,1,6
GW-9781,Corv,2009,1,NA
BESC-174,Corv,2009,1,6
BESC-239,Corv,2009,1,6
BESC-180,Corv,2009,1,4
BESC-219,Corv,2009,3,6
BESC-848,Corv,2009,3,4
BESC-360,Corv,2009,3,3
BESC-445,Corv,2009,3,6
GW-9875,Corv,2009,3,3
GW-9886,Corv,2009,3,3
BESC-414,Corv,2009,3,5
BESC-184,Corv,2009,3,3
GW-9595,Corv,2009,3,4
BESC-252,Corv,2009,3,4
KLNB-20-2,Corv,2009,3,5
GW-9835,Corv,2009,3,3
NA,Corv,2009,NA,NA
SQMA-25-2,Corv,2009,3,5
BESC-890,Corv,2009,3,3
BESC-50,Corv,2009,3,3
BESC-42,Corv,2009,3,3
BESC-103,Corv,2009,3,3
SKWC-24-1,Corv,2009,3,3
BESC-888,Corv,2009,3,3
BESC-390,Corv,2009,3,3
GW-9818,Corv,2009,3,3
BESC-804,Corv,2009,3,3
BESC-142,Corv,2009,3,3
BESC-108,Corv,2009,3,3
KLNE-20-3,Corv,2009,3,4
HOMC-21-5,Corv,2009,3,6
KLNG-20-6,Corv,2009,3,6
GW-9807,Corv,2009,3,NA
GW-9836,Corv,2009,3,3
BESC-257,Corv,2009,1,4
BESC-878,Corv,2009,1,NA
GW-4579,Corv,2009,1,4
BESC-246,Corv,2009,1,3
BESC-448,Corv,2009,1,5
DEND-17-4,Corv,2009,1,6
BESC-323,Corv,2009,1,6
BESC-258,Corv,2009,1,4
BESC-354,Corv,2009,1,3
KLNE-20-3,Corv,2009,1,NA
BESC-322,Corv,2009,1,4
GW-11035,Corv,2009,1,5
BESC-159,Corv,2009,1,4
GW-9856,Corv,2009,1,5
GW-9815,Corv,2009,1,3
KTMC-12-5,Corv,2009,1,6
WELC-27-3,Corv,2009,1,3
CHWH-27-1,Corv,2009,1,4
WHTE-28-4,Corv,2009,1,6
BESC-12,Corv,2009,1,3
CMBF-28-4,Corv,2009,1,6
GW-9581,Corv,2009,1,NA
HOMD-21-4,Corv,2009,1,6
GW-9827,Corv,2009,1,5
BESC-825,Corv,2009,1,3
GW-9868,Corv,2009,1,6
GW-9969,Corv,2009,1,6
BESC-907,Corv,2009,1,6
BESC-910,Corv,2009,1,3
BESC-891,Corv,2009,1,5
BESC-246,Corv,2009,3,4
BESC-201,Corv,2009,3,2
BESC-32,Corv,2009,3,3
BESC-324,Corv,2009,3,3
MCMN-27-3,Corv,2009,3,3
BESC-44,Corv,2009,3,5
KLNG-20-7,Corv,2009,3,6
BESC-872,Corv,2009,3,3
GW-9861,Corv,2009,3,6
BESC-189,Corv,2009,3,5
KLNG-20-1,Corv,2009,3,5
BESC-907,Corv,2009,3,3
BESC-438,Corv,2009,3,5
CA-05-01,Corv,2009,3,NA
BESC-441,Corv,2009,3,3
KLNA-20-4,Corv,2009,3,5
BESC-394,Corv,2009,3,3
KLND-20-3,Corv,2009,3,6
BESC-444,Corv,2009,3,3
GW-4579,Corv,2009,3,3
GW-9796,Corv,2009,3,3
BESC-160,Corv,2009,3,3
HRSP-27-1,Corv,2009,3,4
BESC-428,Corv,2009,3,3
BESC-110,Corv,2009,3,6
BESC-238,Corv,2009,3,3
BESC-462,Corv,2009,3,3
GW-9794,Corv,2009,3,NA
BESC-406,Corv,2009,3,NA
BESC-447,Corv,2009,3,6
GW-9594,Corv,2009,1,4
GW-9777,Corv,2009,1,5
BESC-316,Corv,2009,1,4
GW-7990,Corv,2009,1,NA
BLCG-28-3,Corv,2009,1,6
KTMC-12-2,Corv,2009,1,6
GW-11034,Corv,2009,1,4
GW-9776,Corv,2009,1,5
BESC-207,Corv,2009,1,3
BESC-127,Corv,2009,1,2
BESC-83,Corv,2009,1,3
GW-11019,Corv,2009,1,5
GW-9598,Corv,2009,1,5
BESC-223,Corv,2009,1,4
GW-9907,Corv,2009,1,4
BESC-184,Corv,2009,1,4
BESC-392,Corv,2009,1,3
GW-9837,Corv,2009,1,3
BESC-137,Corv,2009,1,3
CA-05-03,Corv,2009,1,NA
BESC-172,Corv,2009,1,2
GW-9913,Corv,2009,1,3
GW-9769,Corv,2009,1,NA
LILD-26-2,Corv,2009,1,NA
BESC-463,Corv,2009,1,NA
GW-11052,Corv,2009,1,6
NHTA-27-4,Corv,2009,1,6
GW-9864,Corv,2009,1,6
BESC-909,Corv,2009,1,NA
GW-9794,Corv,2009,1,NA
DEND-17-4,Corv,2009,3,6
BLCG-28-3,Corv,2009,3,5
BESC-23,Corv,2009,3,3
KLNE-20-5,Corv,2009,3,6
BESC-72,Corv,2009,3,3
BESC-85,Corv,2009,3,3
BESC-881,Corv,2009,3,3
GW-9793,Corv,2009,3,3
BESC-331,Corv,2009,3,5
BESC-325,Corv,2009,3,5
DENA-17-4,Corv,2009,3,6
BESC-452,Corv,2009,3,2
BESC-381,Corv,2009,3,6
BESC-70,Corv,2009,3,4
BESC-822,Corv,2009,3,3
KLND-20-5,Corv,2009,3,6
GW-9765,Corv,2009,3,3
BESC-45,Corv,2009,3,3
BESC-226,Corv,2009,3,3
SQMB-25-4,Corv,2009,3,3
GW-9845,Corv,2009,3,3
GW-9813,Corv,2009,3,3
BESC-215,Corv,2009,3,3
SKWB-24-3,Corv,2009,3,3
BESC-459,Corv,2009,3,3
SKWE-24-5,Corv,2009,3,3
BESC-806,Corv,2009,3,NA
GW-9963,Corv,2009,3,3
DEND-17-1,Corv,2009,3,6
GW-9870,Corv,2009,3,4
HOMA-21-2,Corv,2009,1,6
GW-9803,Corv,2009,1,6
GW-9844,Corv,2009,1,5
GW-9833,Corv,2009,1,NA
BESC-834,Corv,2009,1,3
BESC-173,Corv,2009,1,4
GW-9591,Corv,2009,1,3
BESC-104,Corv,2009,1,NA
GW-11041,Corv,2009,1,3
BESC-815,Corv,2009,1,2
GW-9880,Corv,2009,1,3
BESC-191,Corv,2009,1,5
CMBF-28-3,Corv,2009,1,NA
BESC-94,Corv,2009,1,5
CNYH-28-5,Corv,2009,1,NA
GW-9805,Corv,2009,1,NA
BESC-156,Corv,2009,1,3
BESC-80,Corv,2009,1,4
BESC-364,Corv,2009,1,6
BESC-102,Corv,2009,1,3
CMBF-28-1,Corv,2009,1,6
BESC-337,Corv,2009,1,NA
HARC-26-2,Corv,2009,1,6
